4963;Liko;Chinese;Male;Buddhist nun;
4964;Lila;Arabic;Female;Night;Layla, Leila, Lilah, Loelia, Lyla
4965;Lila;Hindu;Female;Dance of God;
4966;Lilac;Old English;Female;Flower;
4967;Lilavati;Hindu;Female;Free will;
4968;Liliha;Hawaiian;Female;Loathing;
4969;Lilith;Arabic;Female;Ghost, night demon;Lillis
4970;Lillian;Latin;Female;Lily;Lil, Lila, Lilly, Lilia, Liliane, Lilias, Lily, Lillyan
4971;Liluye;NAm. Indian;Female;Chicken hawk;
4972;Limber;African - Nigerian;Female;Happiness, joy;
4973;Limu;Polynesian;Male;Seaweed;
4974;Lin;Chinese;Male/Female;Possibly Cheerful;
4975;Lina;Arabic;Female;Palm tree;
4976;Lincoln;Old English;Male;From the town by the pool;Linc, Link
4977;Linda;Spanish;Female;Pretty;Lin, Linada, Lindee, Lindey, Linn, Linell, Lynn, Lyndel, Lynelle, Lynette, Lynna
4978;Lindberg;Old German;Male;Linden tree mountain;Lindbergh, Lindburg, Lindy
4979;Lindell;Old English;Male;From the linden tree valley;Lindall, Lyndell
4980;Lindley;Old English;Male;From the linden tree meadow;Lindleigh
4981;Lindsay;Old English;Male/Female;From the island of linden trees;Lind, Linzee
4982;Linette;Old French;Female;Linnet bird;Lanette, Linetta, Lynette
4983;Linette;Welsh;Female;Idol, image;Lanette, Linetta, Lynette
4984;Linford;Old English;Male;From the linden tree ford;
4985;Ling;Chinese;Female;Delicate;
4986;Linit;Hebrew;Female;Relax;
4987;Linley;Old English;Male;From the flax meadow;
4988;Linnea;Norse;Female;Lime tree;
4989;Linton;Old English;Male;From the flax town;
4990;Linus;Greek;Male;Flaxen, blond;
4991;Lionel;Latin;Male;Young lion;Lionello
4992;Lirit;Hebrew;Female;Lyrical, musical;
4993;Lisa;Hebrew;Female;Pledged to God;Leeza, Liesa, Liesebet, Lise, Liseta, Lisette, Liszka
4994;Lisiate;Polynesian;Male;Brave ruler;
4995;Lisimba;African - Malawian;Male;Harmed by a lion;
4996;Lissilma;NAm. Indian;Female;Be there;
4997;Lister;Old English;Male;A dyer;
4998;Litonya;NAm. Indian - Miwok;Female;Hummingbird;
4999;Litton;Old English;Male;From the town on the hill;Lytton
5000;Liu;African;Male;Voice;
5001;Livanga;African;Female;Thoughtful;
5002;Livingston;Old English;Male;From Leif's town;Livingstone
5003;Liviya;Hebrew;Female;Lioness;Leviya
5004;Livona;Hebrew;Female;Spice;Livia
5005;Liwanu;NAm. Indian - Miwok;Male;Growling bear;
5006;Llewellyn;Welsh;Male;Like a lion;Lew, Lewellen
5007;Lloyd;Welsh;Male;Gray or Sacred;
5008;Lochan;Hindu;Male;Eyes;
5009;Locke;Old English;Male;From the woods;Lockwood
5010;Lodema;Old English;Female;Pilot, guide;
5011;Lodewuk;Norse;Male;Famous in battle;
5012;Lodur;Norse;Male;? (Mythological figure);
5013;Logan;Irish Gaelic;Male;From the small hollow;
5014;Loiyetu;NAm. Indian;Female;Blooming flower;
5015;Lokalia;Hawaiian;Female;Garland of roses;
5016;Lokapela;Hawaiian;Female;Beautiful rose;
5017;Loke;Hawaiian;Female;Rose;Loka
5018;Lokela;Hawaiian;Male;Famous spear;
5019;Lokemele;Hawaiian;Female;Rose from the sea;
5020;Lokni;NAm. Indian;Male;Raining through the roof;
5021;Lolotea;NAm. Indian;Female;Gift from God;
5022;Loman;Irish Gaelic;Male;Little bare one;
5023;Loman;Serbian;Male;Delicate;
5024;Lomas;Old English;Male;? (Last name);
5025;Lomasi;NAm. Indian;Female;Pretty flower;
5026;Lombard;Latin;Male;Long-bearded;
5027;Lon;Irish Gaelic;Male;Brutal, strict;Lonnie, Lonny
5028;Lonato;NAm. Indian;Male;Flint;
5029;Long;Vietnamese;Male;Dragon;
5030;Lono;Hawaiian;Male;God of farming;
5031;Lopati;Polynesian;Male;Bright fame;
5032;Lorcan;Irish Gaelic;Male;Little fierce one;
5033;Lorelei;Old German;Female;From the shore of the Rhine or Siren;Loralee, Loralyn, Lura, Lurette, Lurleen, Lurline
5034;Lorenza;Latin;Female;From Laurentium;
5035;Lorimer;Latin;Male;Harness maker;
5036;Loring;Old German;Male;Famous warrior's son;
5037;Lorraine;Old French;Female;From Lorraine;Lori, Lorine
5038;Losa;Polynesian;Female;Rose, rosy;Losana
5039;Losaki;Polynesian;Female;To meet;
5040;Lot;Hebrew;Male;Hidden, concealed;
5041;Lota;Hindu;Female;Cup;
5042;Lotus;Greek;Female;Lotus;
5043;Lou;Polynesian;Male;Leaf;Lu
5044;Loudon;German;Male;A low valley;Lowden, Lowdon
5045;Louis;Old German;Male;Famous warrior;Aloysius, Lew, Lewis, Lodovico, Lou, Louie, Lucho, Ludovic, Ludovicus, Ludvig, Ludvik, Ludwig, Luigi, Luis
5046;Louise;Old German;Female;Famous in battle;Aloisa, Aloise, Aloysia, Eloisa, Eloise, Heloise, Lois, Lola, Lolita, Lou, Louisa, Louisette, Louisina, Louisiane, Louisine, Lovisa, Lowise, Loyise, Lu, Ludovica, Ludwiga, Lujza, Lujzika, Lulita, Lulu
5047;Loukanos;Greek;Male;From Lucania (area in southern Italy);Lukianos
5048;Louvain;French;Male;City in Belgium;
5049;Love;Old English;Female;Love, affection;Loveday, Lovey
5050;Lowell;Old French;Male;Young wolf;Lovel, Lowe
5051;Luan;Vietnamese;Female;Talk over, discuss;
5052;Luana;Old German;Female;Graceful warrior maiden;Luane, Luann, Luwana
5053;Lubomierz;Polish;Male;Great love;Lubomir
5054;Lubomil;Polish;Male;Lover of grace;
5055;Lubornir;Czech;Male;Great love;Luba, Lubek, Lubor, Luborek, Lubos
5056;Lubornira;Czech;Female;Great love;Luba, Lubena,Lubina,Lubinka, Lubka, Luboska
5057;Lucan;Irish Gaelic;Male;Light;
5058;Lucas;English;Male;? (Place in southern Italy);Loukas, Luc, Lukas, Luke
5059;Lucerne;Latin;Female;Lamp;Lucerna
5060;Lucia;Italian;Female;Light;
5061;Lucian;Latin;Male;Light;Luca, Lucas, Luciano, Lucianus, Lucio, Lucius, Lucjan, Lukianos, Lukas, Luke, Lukyan
5062;Lucita;Spanish;Female;Light;
5063;Lucius;Latin;Male;Light;Luca, Lucas, Luce, Lucias, Lucio, Lukas, Luke
5064;Lucretia;Latin;Female;Riches, reward;Lucrece, Lucrecia, Lucrezia
5065;Lucy;Latin;Female;Light;Liusadh, Lou, Lu, Luce, Lucetta, Lucette, Lucia, Luciana, Lucida, Lucienne, Lucille, Lucina, Lucilia, Lucilla, Lucza, Luz
5066;Ludlow;Old English;Male;From the ruler's hill;
5067;Ludmilla;Slavic;Female;Beloved of the people;Lyuba, Lyudmila
5068;Ludomir;Czech;Male;Famous people;Ludek
5069;Ludoslav;Czech;Male;Great people;
5070;Ludoslaw;Polish;Male;Glorious people;Lutoslaw
5071;Ludvik;Czech;Male;Famous in battle;
5072;Ludwig;Old German;Male;Famous in battle;
5073;Luella;Old English;Female;Famous in battle;Lou, Luelle, Lulu
5074;Lughaidh;Irish Gaelic;Male;?;
5075;Lugono;African - Malawian;Male;Sleep;
5076;Luister;African;Male;Listener;
5077;Lujayn;Arabic;Female;Silver;
5078;Luke;Greek;Male;From Lucanus;Loukas, Luc, Lucas, Lucian, Lucio, Lukas, Luck, Lucky, Lukacs
5079;Lukman;African;Male;Predicter;
5080;Lulani;Hawaiian;Male;Pinnacle of heaven;
5081;Lulu;African - Swahili;Female;Pearl;
5082;Lumhe Chati;NAm. Indian - Creek;Male;Red eagle;
5083;Lumusi;African - Ghanian;Female;Born face downwards;
5084;Luna;Latin;Female;Moon;Lunetta, Lunette
5085;Lundy;Scots Gaelic;Male;From the grove near the island;
5086;Lunetta;Italian;Female;Little moon;Lunette
5087;Lunn;Irish Gaelic;Male;Strong, warlike;Lonn
5088;Luong;Vietnamese;Male;Bamboo;
5089;Lupe;Spanish;Female;The Virgin Mary (derived from Guadalupe);
5090;Lusela;NAm. Indian;Female;Bear foot;
5091;Lutalo;African - Ugandan;Male;Warrior;
5092;Lute;Polynesian;Female;Friend;
5093;Luther;Old German;Male;Army people;Lotario, Lothair, Lothar, Lothario, Lutero
5094;Luvena;Old English;Female;Little, beloved one;
5095;Luyu;NAm. Indian;Female;Beak;
5096;Luz;Spanish;Female;Light;
5097;Lydia;Greek;Female;From Lydia;Lydie
5098;Lyle;Old French;Male;From the island;Lisle, Lyall, Lyell
5099;Lyman;Old English;Male;Meadow-dweller;Leaman, Leyman
5100;Lynch;Irish Gaelic;Male;Mariner;
5101;Lyndon;Old English;Male;From the linden tree hill;Lin, Linden, Lindy, Lyn, Lynden
5102;Lyris;Greek;Female;Player on a lyre;Lyra
5103;Lysander;Greek;Male;Liberator;Lisandro
5104;Lysandra;Greek;Female;Liberator of men;
5105;Maake;Polynesian;Male;Warrior;
5106;Maalin;Hindu;Male;Wreath;
5107;Maana;Polynesian;Male;His;
5108;Maaseiya;Hebrew;Male;God's work;Masai
5109;Maasi;Polynesian;Male;March;
5110;Maata;Polynesian;Female;Lady;
5111;Maayan;Hebrew;Female;Mountain;Mayana
5112;Mab;Irish Gaelic;Female;Mirth, joy;Mave, Meave, Mavis
5113;Mabel;Latin;Female;Lovable;Amabel, Amable, Mab, Maible, Moibeal
5114;Mac;Scots Gaelic;Male;Son of;Mack, Mackie
5115;Macadam;Scots Gaelic;Male;Son of Adam;McAdam
5116;Macallister;Irish Gaelic;Male;Son of Alistair;McAllister
5117;Macardle;Irish Gaelic;Male;Son of great courage;MacArdell, McCardell
5118;Macbride;Irish Gaelic;Male;Son of the follower of Saint Brigid;McBride
5119;Maccabee;Hebrew;Male;Hammer;Macabee, Makabi
5120;Maccoy;Irish Gaelic;Male;Son of Hugh;McCoy
5121;Maccrea;Irish Gaelic;Male;Son of grace;MacCrae, MacCray, McCrea
5122;Macdonald;Scots Gaelic;Male;Son of Donald;McDonald
5123;Macdougal;Scots Gaelic;Male;Son of Dougal;MacDowell, McDowell
5124;Macgowan;Irish Gaelic;Male;Son of the blacksmith;Magowan, McGowan
5125;Machi;Japanese;Female;Ten thousand;Machiko
5126;Machiko;Japanese;Female;"Child who learns truth; beautiful child";
5127;Machir;Hebrew;Male;Commerce;
5128;Machupa;African - Swahili;Male;One who likes to drink;
5129;Macia;Polish;Female;Defiant;
5130;Mackenzie;Irish Gaelic;Male/Female;Son of the wise ruler;
5131;Mackinley;Irish Gaelic;Male;Learned ruler;McKinley
5132;Macmahon;Irish Gaelic;Male;Son of the bear;McMahon
5133;Macmurray;Irish Gaelic;Male;Son of the seafarer;McMurray
5134;Macy;Old French;Male;From Matthew's estate;
5135;Maddock;Welsh;Male;Benevolent, kind;Madoc, Madog
5136;Maddox;Welsh;Male;Kind one's son;
5137;Madeline;Greek;Female;From Magdala;Mada, Maddy, Mala, Lena, Maud, Dalanna, Madel, Marlene, Magda
5138;Madhav;Hindu;Male;Young;
5139;Madhavi;Hindu;Female;Spring;
5140;Madhu;Hindu;Female;Honey;Madhur
5141;Madhuleka;Hindu;Female;Sweet daughter;
5142;Madia;Arabic;Female;To praise;Madiha
5143;Madison;Old English;Male/Female;Son of the mighty warrior;
5144;Madonna;Latin;Female;My lady;
5145;Madra;Spanish;Female;Mother;
5146;Madu;African - Nigerian;Male;People;
5147;Madzimoyo;African - Malawian;Male;Water of life;
5148;Maeiko;Japanese;Female;Honest, truthful child;
5149;Maeko;Japanese;Female;Truthful, honest child;
5150;Maeleachlainn;Irish Gaelic;Male;Servant of St. Secundinus;
5151;Maemi;Japanese;Female;Smile of truth, honesty;
5152;Maeve;Irish Gaelic;Female;Delicate, fragile;
5153;Mafi;Polynesian;Male;Winner;
5154;Mafileokaveka;Polynesian;Male;Attractive winner;
5155;Mafitea;Polynesian;Male;Pale-skinned winner;
5156;Mafiuliuli;Polynesian;Male;Dark-skinned winner;
5157;Magara;African - Zimbabwe;Female;To sit;
5158;Magaskawee;NAm. Indian - Sioux;Female;Swan girl;
5159;Magee;Irish Gaelic;Male;Son of Hugh;MacGee, MacGhee, McGee
5160;Magena;NAm. Indian;Female;New moon;
5161;Magnilda;Old German;Female;Powerful in battle, strong;
5162;Magnolia;Latin;Female;Magnolia flower;Mag, Maggie, Nola, Nolie
5163;Magnus;Latin;Male;Great;Magnes, Manus
5164;Maguire;Irish Gaelic;Male;Son of the pale one;McGwire
5165;Maha;Arabic;Female;Big eyes;
5166;Mahadev;Hindu;Male;Great god;
5167;Mahala;Hebrew;Female;Tender affection;Mahalia, Mahalla, Mahelia
5168;Mahanga;Polynesian;Female;Twins;
5169;Maharaj;Hindu;Male;Great king;
5170;Mahasitn;Arabic;Female;Good;
5171;Mahaska;NAm. Indian - Sioux;Male/Female;White cloud;
5172;Mahavira;Hindu;Male;Great hero;Mahavir
5173;Maheesa;Hindu;Female;Feminine of Siva, Hindu god;Mahesa,  Mahisa
5174;Mahendra;Hindu;Male;God of the sky;
5175;Mahi;Hindu;Female;Earth;Mahika
5176;Mahima;Hindu;Female;Eminence, power;
5177;Mahin;Hindu;Male;Great;
5178;Mahina;Hawaiian;Female;Moon, moonlight;
5179;Mahira;Hebrew;Female;Quick, fast;Mehera
5180;Mahkah;NAm. Indian - Sioux;Male;Earth;
5181;Mahmoud;Hindu;Male;Worthy;Mahmood, Mahmud, Mehmood, Mehmoud, Mehmud
5182;Mahon;Irish Gaelic;Male;Bear;
5183;Mahpee;NAm. Indian - Sioux;Male;Sky;
5184;Mahwah;NAm. Indian - Algonquin;Female;Beautiful, lovely;
5185;Mai;Vietnamese;Female;Flower;
5186;Mai Ly;Vietnamese;Female;Plum blossom, flower;
5187;Maia;Greek;Female;Mother;
5188;Maiba;African - Zimbabwe;Female;Serious, grave;
5189;Maida;Old English;Female;Maiden;Mady, Maidel, Magda
5190;Maikai;Hawaiian;Female;Good;
5191;Maikalkeakua;Hawaiian;Male;God is great;
5192;Maili;Polynesian;Female;Breeze;
5193;Maimi;Hindu;Female;Gold;
5194;Maimun;Arabic;Male;Lucky;
5195;Mainchin;Irish Gaelic;Male;Little monk;Mannix
5196;Maira;Hawaiian;Female;Myrrh;Maila
5197;Maiteryi;Hindu;Female;?;
5198;Maiza;Arabic;Female;Discerning, observant;
5199;Majesta;Latin;Female;Majestic one;
5200;Majid;Hindu;Male;Magnificent;Magid, Majeed
5201;Majidah;Arabic;Female;Magnificent;Maiida
5202;Major;Latin;Male;Greater;Majer, Mayer
5203;Maka;NAm. Indian - Sioux;Female;Earth;
5204;Makadisa;African;Female;Selfish;
5205;Makalohi;Polynesian;Male;Slate;
5206;Makanaakua;Hawaiian;Male;Gift from God;
5207;Makani;Hawaiian;Female;The wind;
5208;Makani;Hawaiian;Male/Female;Wind;
5209;Makarios;Greek;Male;Blessed;Macario, Macarios
5210;Makary;Polish;Male;Blessed;
5211;Makataimeshekiakiak;NAm. Indian - Sioux;Male;Black sparrow;
5212;Makeda;Hebrew;Female;Bowl;
5213;Makhpia-Luta;NAm. Indian - Sioux;Male;Red cloud;Makhpia-Sha, Makhpiya-Luta
5214;Makoto;Japanese;Male;Good, honest;
5215;Makram;Arabic;Male;Noble, regal;
5216;Makya;NAm. Indian - Hopi;Male;Eagle hunter;
5217;Mala;Hawaiian;Female;Garden;
5218;Malachi;Hebrew;Male;Angel, messenger;Malachie, Malachy, Malechy
5219;Malak;Arabic;Female;Angel;
5220;Malama;Polynesian;Female;Shine;
5221;Malamhin;Scots Gaelic;Female;Smooth brow;
5222;Malana;Hawaiian;Female;Buoyant, light, cheerful;
5223;Malati;Hindu;Female;Jasmine;
5224;Malawa;African - Malawian;Male;Flowers;
5225;Malcolm;Scots Gaelic;Male;Follower of St. Columba;Malcolum
5226;Maleko;Hawaiian;Male;Warlike;
5227;Mali;Hindu;Female;Farmer;
5228;Malia;Hawaiian;Female;Defiant;Mali
5229;Malie;Polynesian;Female;Lucky, fortunate;
5230;Malik;Arabic;Male;Master, lord;Maliq
5231;Malila;NAm. Indian;Female;Salmon swimming upstream;
5232;Malin;Old English;Male;Little strong warrior;Mallon
5233;Malina;Hawaiian;Female;Peaceful;
5234;Malinda;Greek;Female;MIld, gentle one;Mollie, Lindy, Malina
5235;Malka;Hebrew;Female;Queen;Malcah, Malkia, Malkie, Malkit, Malkiya, Milcah
5236;Malkin;Old German;Female;Battle maiden;
5237;Malkosha;Hebrew;Female;Recent rain;
5238;Malkuyu;NAm. Indian;Female;Dried flowers;
5239;Mallory;Old French;Male/Female;Unhappy, unlucky;Mallery, Malory
5240;Malo;Polynesian;Male;Winner;
5241;Malomo;African - Nigerian;Female;Evil spirits;
5242;Maloney;Irish Gaelic;Male;Pious;Malone, Malony
5243;Malu;Polynesian;Male;Breeze;
5244;Maluch;Hebrew;Male;Leader;
5245;Maluhia;Hawaiian;Male;Peaceful;
5246;Maluokeakua;Hawaiian;Male;Peace of God;
5247;Malva;Greek;Female;Soft, slender;Melva, Melba
5248;Malvern;Welsh;Male;Bare hill;
5249;Malvina;Irish Gaelic;Female;Possibly Polished chief;Malva, Malvie, Melva, Melvina, Melvine
5250;Mamakiaeh;NAm. Indian - Cheyenne;Female;Curly hair;
5251;Mambta;NAm. Indian;Female;To taste crushed seeds;
5252;Mamduh;Arabic;Male;To approve;
5253;Mammedaty;NAm. Indian - Kiowa;Male;Walking;
5254;Mamo;Hawaiian;Male;Yellow bird;
5255;Mamta;Hindu;Female;Tenderness, kindness;
5256;Mamun;Arabic;Male;Faithful;
5257;Man;Vietnamese;Male;Sharp mind;
5258;Man Young;Korean;Male;Long life and wealth;
5259;Man-Shik;Korean;Male;Foundation;
5260;Mana;Hawaiian;Female;Magical power;
5261;Manaalii;Hawaiian;Female;Powerful queen, ruler;
5262;Manaba;NAm. Indian;Female;Returned to war;
5263;Manal;Arabic;Male;Achiever;
5264;Manamakalii;Hawaiian;Male;Small bird;
5265;Manaoio;Hawaiian;Female;Faith;
5266;Manaolana;Hawaiian;Female;Confidence;
5267;Manar;Arabic;Male;Role model;
5268;Manase;Polynesian;Male;Forgetful;
5269;Manchu;Chinese;Male;Pure;
5270;Manco;NAm. Indian;Male;King;
5271;Mandala;African - Malawian;Male;Flowers;
5272;Mandara;Hindu;Female;Tree;
5273;Mandel;Old German;Male;Almond;
5274;Mander;Gypsy;Male;From me;
5275;Mandisa;African;Female;Sweetness;Manidisa
5276;Mandondo;African - Malawian;Male;Drops;
5277;Manette;Old French;Female;Defiant;
5278;Manfred;Old English;Male;Man of peace;Manfrid, Manfried, Mannfryd
5279;Mangena;Hebrew;Female;Song, melody;Mangina
5280;Mani;Chinese;Female;Buddhist prayer;
5281;Manikarnika;Hindu;Female;Jewel maker;
5282;Manipi;NAm. Indian;Male;Walking wonder;
5283;Manishee;NAm. Indian - Sioux;Male;Lame;
5284;Manjika;Hindu;Female;Sweet;
5285;Manjulika;Hindu;Female;Sweet sounds;
5286;Mankato;NAm. Indian - Sioux;Male;Blue earth;Mahecate, Mon-eca-to
5287;Manley;Old English;Male;From the man's meadow;Manleigh
5288;Manning;Old English;Male;Son of the man;
5289;Mano;Hawaiian;Male;Shark;
5290;Manoach;Hebrew;Male;To rest;Manoa
5291;Mansa;African;Male;King;
5292;Mansel;Old English;Male;From the manse;
5293;Mansfield;Old English;Male;From the field by the river;
5294;Mansi;Hopi;Female;Plucked flower;
5295;Mansoor;Hindu;Male;Victor, winner;
5296;Mansur;Arabic;Male;Divine assistance;Mansour
5297;Manton;Old English;Male;From the hero's town;
5298;Manu;African - Ghanian;Male;Second son;
5299;Manu;Hawaiian;Male;Bird;Manuku
5300;Manu;Hindu;Male;? (Hindu creator of mankind);
5301;Manuela;Spanish;Female;God is among us;Manuelita
5302;Manuetoafa;Polynesian;Male;Bird in the desert;
5303;Manutapu;Polynesian;Male;Sacred bird;
5304;Manville;Old French;Male;From the great town;Mandeville
5305;Manwalea;Hawaiian;Female;Generous;
5306;Manwangopath;NAm. Indian - Miami;Female;Light, gentle breeze;
5307;Manzo;Japanese;Male;Ten thousand-fold strong third son;
5308;Maolbheannachta;Irish Gaelic;Male;One who hopes for blessings;
5309;Maolcholm;Irish Gaelic;Male;Servant of St. Columba;Maolcolm
5310;Maon;Hebrew;Male;House;
5311;Maoz;Hebrew;Male;Strength;
5312;Mapiya;NAm. Indian - Sioux;Female;Heaven;
5313;Mapuana;Hawaiian;Female;Sweet smelling, fragrant;
5314;Maqui-Banasha;NAm. Indian - Mesquakie;Male;Bear cub;
5315;Mara;Hebrew;Female;Bitter;Mahra, Maralina, Mari, Marra
5316;Maraalika;Hindu;Female;Swan, bird;
5317;Maraea;Hawaiian;Female;Sea woman;
5318;Marar;African - Zimbabwe;Male;Earth;
5319;Marata;Hawaiian;Female;Woman;Malaka, Maleka, Mareka
5320;Maratina;Hawaiian;Female;Warlike;Malakina
5321;Marcellus;Latin;Male;Little warrior;Marceau, Marcel, Marcelin, Marcellino, Marcello, Marcellus, Marcelo, Marcely
5322;Marcia;Latin;Female;Warlike;Mercele, Marcelina, Marcelline, Marcella, Marcena, Marcene, Marchella, Marchelle, Marcie, Marcille, Marcina, Marcita, Marquita, Marsiella, Martia
5323;Marcus;Latin;Male;Warlike;Marc, Marco, Marko, Markus
5324;Marden;Old English;Male;From the valley with the pool;
5325;Mardi;Old French;Female;Tuesday;
5326;Marek;Czech;Male;Warlike;Marecek, Mares, Marik, Marousek
5327;Marelda;Old German;Female;Famous battle maid;
5328;Marelda;Old German;Female;Famous battle maiden;Marilda
5329;Mareo;Japanese;Male;Rare, strong, manly;
5330;Maresha;Hebrew;Male;Peak;
5331;Marganit;Hebrew;Female;Flower;
5332;Margaret;Greek;Female;Pearl;Grere, Gret, Greta, Gretal, Gretchen, Gretel, Grethel, Grette, Madge, Mag, Maggie, Maiga, Maighread, Mairead, Mairead, Maisie, Maizie, Maj (Norse), Malgorzata, Mamie, Marga, Margalit, Maragreta, Margarida, Margarita, Marge, Margery, Marjorie, Margisia, Margo, Margot, Marketa (Czech), Meg, Megan, Meggie, Meggy, Metta, Mette, Meyta, Peg, Pegeen, Peggy, Reet, Riet, Rieta, Rita
5333;Margea;Hebrew;Female;Peace;
5334;Margi;Hindu;Female;Direction;
5335;Mari;Japanese;Female;Ball;Mariko
5336;Marid;Arabic;Male;Defiant;
5337;Marigold;Old English;Female;Marigold flower;
5338;Mariko;Japanese;Female;Ball, circle;
5339;Marina;Latin;Female;"From the sea; of the sea";Marine, Marna, Marne, Marnie
5340;Marini;African - Swahili;Female;Healthy;
5341;Mario;Latin;Male;? (Roman clan name);
5342;Maris;Latin;Female;Of the sea;Marisa, Marise, Marish, Marisha, Marissa, Marisse, Maryse, Meris, Merisa, Merissa
5343;Marise;Japanese;Female;"Infinite, endless; torrent";
5344;Marisol;Spanish;Female;Bitter sun;
5345;Marjani;African - Swahili;Female;Coral;
5346;Marjolaine;Old French;Female;Marjoram;
5347;Mark;Latin;Male;Warlike;Marco, Marcos, Marcus, Mario, Marius
5348;Markham;Old English;Male;Homestead on the border;
5349;Marland;Old English;Male;From the land near the lake;
5350;Marley;Old English;Male;From the meadow near the lake;Marleigh
5351;Marlon;Old French;Male;Little hawk;Marlin
5352;Marlow;Old English;Male;From the hill near the lake;Marlowe
5353;Marmara;Greek;Female;Sparkling, glittering;
5354;Marmion;Old French;Male;Tiny one;
5355;Marni;Hebrew;Female;To rejoice;Marna, Marne, Marney, Marnia, Marnie, Marnina, Merina
5356;Marona;Hebrew;Female;Flock of sheep;
5357;Maroula;Greek;Female;Defiant;
5358;Marsden;Old English;Male;From the swampy valley;Marsdon
5359;Marsh;Old English;Male;From the swamp;
5360;Marshall;Old French;Male;Horse keeper;Marschal, Marsh, Marshell
5361;Marston;Old English;Male;From the town by the marsh;
5362;Mart;Turkish;Male;Born during March;
5363;Martel;Old French;Male;Mace;Martell
5364;Martha;Aramaic;Female;Lady;Macia, Mariet, Marit, Marite, Marlet, Mart, Marta, Martell, Martella, Martelle, Marth, Marthe, Marthena, Marti, Martie, Martina, Martita, Martuska, Martyn, Masia, Mattie
5365;Martin;Latin;Male;Warlike;Marinos, Mart, Martel, Marten, Martie, Martijn, Martinien, Martino, Martinos, Martinus, Marton, Marty
5366;Martina;Latin;Female;Warlike;Marta, Marie, Martine, Tina
5367;Marvel;Old French;Female;Miracle, marvel;Marva, Marvella
5368;Marvin;Old English;Male;Possibly Sea lover;Marve, Marwin, Mervin, Merwin, Murvin
5369;Marwa;Arabic;Female;Possibly Rock, stone;
5370;Marwan;Arabic;Male;Possibly Rock, stone;
5371;Marwood;Old English;Male;From the lake near the woods;
5372;Mary;Hebrew;Female;"Bitter; possibly rebellious";Mair, Marie, Mal, Mallie, Mame, Manya (Slavic), Marabel, Maree, Marella, Marelle, Maretta,Mari, Maria, Marial, Marian, Marice, Marie, Marieke, Mariella, Marilla, Marielle, Marijke, Marika, Marilee, Marilyn, Marin, Marion, Mariska, Marita, Maritsa, Marja, Marla, Marysa, Maura, Maureen, Maurise, Mavra, Meridel, Mimi, Minette, Miriam, Mitzi, Moira, Mollie, Molly, Mora, Moria, Morag (Scottish), Moya, Moyra, Muriel, Polly
5373;Marymat;Arabic;Female;Sadness, grief;
5374;Masa;Japanese;Female;Direct;
5375;Masago;Japanese;Female;Sand;
5376;Masahiro;Japanese;Male;Sage;
5377;Masamba;African - Malawian;Male;Leaves;
5378;Masao;Japanese;Male;Sacred;
5379;Masato;Japanese;Male;Fairness;
5380;Mashama;African - Zimbabwe;Male;Surprise;
5381;Mashavu;African - Swahili;Female;Chubby cheeks;
5382;Mashema;NAm. Indian - Kickapoo;Male;Elk antlers;
5383;Masika;African - Swahili;Female;Born during the rainy season;
5384;Masio;African - American;Male;Twin;
5385;Maska;NAm. Indian;Male;Powerful;
5386;Maskini;African - Swahili;Female;Poor;
5387;Maslin;Old French;Male;Little Thomas;Maslen, Masling
5388;Mason;Old French;Male;Stoneworker;
5389;Maspera Mohe;NAm. Indian - Sioux;Male;Moose;
5390;Masse Ola;NAm. Indian - Creek;Male;Sunrise;
5391;Masud;Arabic;Male;Lucky;Masiud
5392;Masun;French;Male;Young;
5393;Matafeo;Polynesian;Male;Coral;
5394;Mataio;Hawaiian;Male;Gift from God;
5395;Mataniah;Hebrew;Male;Gift from God;Matania, Matanya, Matitia, Matya
5396;Matanmi;African - Nigerian;Female;Do not lie to me;
5397;Mataoaka;NAm. Indian - Pamunkey;Female;She plays;
5398;Matej;Czech;Male;Gift from God;Mata, Matejek, Matejicek, Matousek, Matyas
5399;Matelita;Polynesian;Female;Powerful warrior;
5400;Mateni;Polynesian;Male;Warrior;
5401;Mather;Old English;Male;Powerful army;
5402;Mathghamhain;Irish Gaelic;Male;Bear;
5403;Matilda;Old German;Female;Mighty battle maiden;Maitilde, Mat, Matelda, Mathilda, Mathilde, Mattie, Matty, Matusha, Maud, Maude, Maudie, Tila, Tilda, Tildie, Tillie, Tilly
5404;Mato;NAm. Indian - Mandan;Male;Bear;
5405;Mato Tope;NAm. Indian - Mandan;Male;Four bears;
5406;Mato Watakape;NAm. Indian - Sioux;Male;Attacking bear;
5407;Matohinsda;NAm. Indian - Sioux;Male;Bear with no hair;
5408;Matok;Hebrew;Male;Sweet;
5409;Matolo;Polynesian;Male;Scour;
5410;Matope;African - Zimbabwe;Male;Last child;
5411;Matoskah;NAm. Indian - Sioux;Male;White bear;
5412;Matrika;Hindu;Female;Mother;Matrixa
5413;Matslmela;African - Lesotho;Male;Roots;
5414;Matsuko;Japanese;Female;Pine tree child;Matsu, Matsuyo
5415;Mattan;Hebrew;Male;Gift;Matan, Matena, Maton, Mattun
5416;Mattea;Hebrew;Female;Gift of God;Mathea, Matthea
